sources,date_time,periode,day,vente
MENU CAGE,2022-08-16 23:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-16 23:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-17 00:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 00:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 01:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 01:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 02:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 02:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 03:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 03:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 04:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 04:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 05:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 05:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 06:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 06:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 07:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 07:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 08:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 08:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 09:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 09:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 10:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 10:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 11:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-17 11:30:00,11 A 2,Mer,0.0
MENU CAGE,2022-08-17 12:00:00,11 A 2,Mer,235.88
MENU CAGE,2022-08-17 12:30:00,11 A 2,Mer,223.43
MENU CAGE,2022-08-17 13:00:00,11 A 2,Mer,340.39
MENU CAGE,2022-08-17 13:30:00,11 A 2,Mer,258.35
MENU CAGE,2022-08-17 14:00:00,11 A 2,Mer,346.58
MENU CAGE,2022-08-17 14:30:00,2 A 4,Mer,238.81
MENU CAGE,2022-08-17 15:00:00,2 A 4,Mer,106.74
MENU CAGE,2022-08-17 15:30:00,2 A 4,Mer,77.99
MENU CAGE,2022-08-17 16:00:00,2 A 4,Mer,110.75
MENU CAGE,2022-08-17 16:30:00,4 A 7,Mer,33.24
MENU CAGE,2022-08-17 17:00:00,4 A 7,Mer,206.98
MENU CAGE,2022-08-17 17:30:00,4 A 7,Mer,633.78
MENU CAGE,2022-08-17 18:00:00,4 A 7,Mer,293.97
MENU CAGE,2022-08-17 18:30:00,4 A 7,Mer,544.72
MENU CAGE,2022-08-17 19:00:00,4 A 7,Mer,832.55
MENU CAGE,2022-08-17 19:30:00,7 A CL,Mer,437.61
MENU CAGE,2022-08-17 20:00:00,7 A CL,Mer,741.09
MENU CAGE,2022-08-17 20:30:00,7 A CL,Mer,698.49
MENU CAGE,2022-08-17 21:00:00,7 A CL,Mer,130.37
MENU CAGE,2022-08-17 21:30:00,7 A CL,Mer,39.96
MENU CAGE,2022-08-17 22:00:00,7 A CL,Mer,-52.0
MENU CAGE,2022-08-17 22:30:00,7 A CL,Mer,5.01
MENU CAGE,2022-08-17 23:00:00,7 A CL,Mer,-5.0
MENU CAGE,2022-08-17 23:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-18 00:00:00,7 A CL,Jeu,-12.0
MENU CAGE,2022-08-18 00:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 01:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 01:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 02:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 02:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 03:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 03:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 04:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 04:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 05:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 05:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 06:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 06:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 07:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 07:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 08:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 08:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 09:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 09:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 10:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 10:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 11:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-18 11:30:00,11 A 2,Jeu,0.0
MENU CAGE,2022-08-18 12:00:00,11 A 2,Jeu,251.75
MENU CAGE,2022-08-18 12:30:00,11 A 2,Jeu,232.27
MENU CAGE,2022-08-18 13:00:00,11 A 2,Jeu,565.71
MENU CAGE,2022-08-18 13:30:00,11 A 2,Jeu,74.74
MENU CAGE,2022-08-18 14:00:00,11 A 2,Jeu,271.61
MENU CAGE,2022-08-18 14:30:00,2 A 4,Jeu,121.73
MENU CAGE,2022-08-18 15:00:00,2 A 4,Jeu,38.75
MENU CAGE,2022-08-18 15:30:00,2 A 4,Jeu,125.0
MENU CAGE,2022-08-18 16:00:00,2 A 4,Jeu,161.99
MENU CAGE,2022-08-18 16:30:00,4 A 7,Jeu,282.64
MENU CAGE,2022-08-18 17:00:00,4 A 7,Jeu,288.34
MENU CAGE,2022-08-18 17:30:00,4 A 7,Jeu,618.64
MENU CAGE,2022-08-18 18:00:00,4 A 7,Jeu,1289.79
MENU CAGE,2022-08-18 18:30:00,4 A 7,Jeu,1291.4
MENU CAGE,2022-08-18 19:00:00,4 A 7,Jeu,1219.31
MENU CAGE,2022-08-18 19:30:00,7 A CL,Jeu,1011.72
MENU CAGE,2022-08-18 20:00:00,7 A CL,Jeu,851.37
MENU CAGE,2022-08-18 20:30:00,7 A CL,Jeu,1109.62
MENU CAGE,2022-08-18 21:00:00,7 A CL,Jeu,794.5
MENU CAGE,2022-08-18 21:30:00,7 A CL,Jeu,810.26
MENU CAGE,2022-08-18 22:00:00,7 A CL,Jeu,215.08
MENU CAGE,2022-08-18 22:30:00,7 A CL,Jeu,223.69
MENU CAGE,2022-08-18 23:00:00,7 A CL,Jeu,-56.49
MENU CAGE,2022-08-18 23:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-19 00:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 00:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 01:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 01:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 02:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 02:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 03:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 03:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 04:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 04:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 05:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 05:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 06:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 06:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 07:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 07:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 08:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 08:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 09:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 09:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 10:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 10:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 11:00:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-19 11:30:00,11 A 2,Ven,24.0
MENU CAGE,2022-08-19 12:00:00,11 A 2,Ven,128.27
MENU CAGE,2022-08-19 12:30:00,11 A 2,Ven,625.2
MENU CAGE,2022-08-19 13:00:00,11 A 2,Ven,561.32
MENU CAGE,2022-08-19 13:30:00,11 A 2,Ven,194.54
MENU CAGE,2022-08-19 14:00:00,11 A 2,Ven,102.75
MENU CAGE,2022-08-19 14:30:00,2 A 4,Ven,61.25
MENU CAGE,2022-08-19 15:00:00,2 A 4,Ven,190.82
MENU CAGE,2022-08-19 15:30:00,2 A 4,Ven,153.15
MENU CAGE,2022-08-19 16:00:00,2 A 4,Ven,169.59
MENU CAGE,2022-08-19 16:30:00,4 A 7,Ven,425.11
MENU CAGE,2022-08-19 17:00:00,4 A 7,Ven,734.21
MENU CAGE,2022-08-19 17:30:00,4 A 7,Ven,872.63
MENU CAGE,2022-08-19 18:00:00,4 A 7,Ven,1319.95
MENU CAGE,2022-08-19 18:30:00,4 A 7,Ven,1098.18
MENU CAGE,2022-08-19 19:00:00,4 A 7,Ven,1197.78
MENU CAGE,2022-08-19 19:30:00,7 A CL,Ven,1721.55
MENU CAGE,2022-08-19 20:00:00,7 A CL,Ven,1181.1
MENU CAGE,2022-08-19 20:30:00,7 A CL,Ven,840.83
MENU CAGE,2022-08-19 21:00:00,7 A CL,Ven,745.51
MENU CAGE,2022-08-19 21:30:00,7 A CL,Ven,191.76
MENU CAGE,2022-08-19 22:00:00,7 A CL,Ven,77.25
MENU CAGE,2022-08-19 22:30:00,7 A CL,Ven,412.67
MENU CAGE,2022-08-19 23:00:00,7 A CL,Ven,-14.0
MENU CAGE,2022-08-19 23:30:00,7 A CL,Ven,0.0
MENU CAGE,2022-08-20 00:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 00:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 01:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 01:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 02:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 02:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 03:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 03:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 04:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 04:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 05:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 05:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 06:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 06:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 07:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 07:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 08:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 08:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 09:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 09:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 10:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 10:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 11:00:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 11:30:00,11 A 2,Sam,0.0
MENU CAGE,2022-08-20 12:00:00,11 A 2,Sam,155.87
MENU CAGE,2022-08-20 12:30:00,11 A 2,Sam,101.16
MENU CAGE,2022-08-20 13:00:00,11 A 2,Sam,523.06
MENU CAGE,2022-08-20 13:30:00,11 A 2,Sam,49.76
MENU CAGE,2022-08-20 14:00:00,11 A 2,Sam,479.72
MENU CAGE,2022-08-20 14:30:00,2 A 4,Sam,113.05
MENU CAGE,2022-08-20 15:00:00,2 A 4,Sam,309.45
MENU CAGE,2022-08-20 15:30:00,2 A 4,Sam,166.76
MENU CAGE,2022-08-20 16:00:00,2 A 4,Sam,424.23
MENU CAGE,2022-08-20 16:30:00,4 A 7,Sam,411.22
MENU CAGE,2022-08-20 17:00:00,4 A 7,Sam,91.44
MENU CAGE,2022-08-20 17:30:00,4 A 7,Sam,497.13
MENU CAGE,2022-08-20 18:00:00,4 A 7,Sam,1279.97
MENU CAGE,2022-08-20 18:30:00,4 A 7,Sam,792.45
MENU CAGE,2022-08-20 19:00:00,4 A 7,Sam,863.02
MENU CAGE,2022-08-20 19:30:00,7 A CL,Sam,625.94
MENU CAGE,2022-08-20 20:00:00,7 A CL,Sam,685.2
MENU CAGE,2022-08-20 20:30:00,7 A CL,Sam,494.08
MENU CAGE,2022-08-20 21:00:00,7 A CL,Sam,307.77
MENU CAGE,2022-08-20 21:30:00,7 A CL,Sam,20.98
MENU CAGE,2022-08-20 22:00:00,7 A CL,Sam,-73.08
MENU CAGE,2022-08-20 22:30:00,7 A CL,Sam,0.0
MENU CAGE,2022-08-20 23:00:00,7 A CL,Sam,5.0
MENU CAGE,2022-08-20 23:30:00,7 A CL,Sam,164.25
MENU CAGE,2022-08-21 00:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 00:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 01:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 01:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 02:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 02:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 03:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 03:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 04:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 04:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 05:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 05:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 06:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 06:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 07:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 07:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 08:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 08:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 09:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 09:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 10:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 10:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 11:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 11:30:00,11 A 2,Dim,0.0
MENU CAGE,2022-08-21 12:00:00,11 A 2,Dim,0.0
MENU CAGE,2022-08-21 12:30:00,11 A 2,Dim,0.0
MENU CAGE,2022-08-21 13:00:00,11 A 2,Dim,0.0
MENU CAGE,2022-08-21 13:30:00,11 A 2,Dim,0.0
MENU CAGE,2022-08-21 14:00:00,11 A 2,Dim,0.0
MENU CAGE,2022-08-21 14:30:00,2 A 4,Dim,0.0
MENU CAGE,2022-08-21 15:00:00,2 A 4,Dim,0.0
MENU CAGE,2022-08-21 15:30:00,2 A 4,Dim,0.0
MENU CAGE,2022-08-21 16:00:00,2 A 4,Dim,219.71
MENU CAGE,2022-08-21 16:30:00,4 A 7,Dim,462.0
MENU CAGE,2022-08-21 17:00:00,4 A 7,Dim,455.97
MENU CAGE,2022-08-21 17:30:00,4 A 7,Dim,416.42
MENU CAGE,2022-08-21 18:00:00,4 A 7,Dim,520.93
MENU CAGE,2022-08-21 18:30:00,4 A 7,Dim,915.09
MENU CAGE,2022-08-21 19:00:00,4 A 7,Dim,662.74
MENU CAGE,2022-08-21 19:30:00,7 A CL,Dim,378.8
MENU CAGE,2022-08-21 20:00:00,7 A CL,Dim,383.99
MENU CAGE,2022-08-21 20:30:00,7 A CL,Dim,296.52
MENU CAGE,2022-08-21 21:00:00,7 A CL,Dim,53.0
MENU CAGE,2022-08-21 21:30:00,7 A CL,Dim,-214.83
MENU CAGE,2022-08-21 22:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 22:30:00,7 A CL,Dim,132.5
MENU CAGE,2022-08-21 23:00:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-21 23:30:00,7 A CL,Dim,0.0
MENU CAGE,2022-08-22 00:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 00:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 01:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 01:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 02:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 02:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 03:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 03:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 04:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 04:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 05:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 05:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 06:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 06:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 07:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 07:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 08:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 08:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 09:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 09:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 10:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 10:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 11:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 11:30:00,11 A 2,Lun,0.0
MENU CAGE,2022-08-22 12:00:00,11 A 2,Lun,0.0
MENU CAGE,2022-08-22 12:30:00,11 A 2,Lun,0.0
MENU CAGE,2022-08-22 13:00:00,11 A 2,Lun,0.0
MENU CAGE,2022-08-22 13:30:00,11 A 2,Lun,0.0
MENU CAGE,2022-08-22 14:00:00,11 A 2,Lun,0.0
MENU CAGE,2022-08-22 14:30:00,2 A 4,Lun,0.0
MENU CAGE,2022-08-22 15:00:00,2 A 4,Lun,0.0
MENU CAGE,2022-08-22 15:30:00,2 A 4,Lun,0.0
MENU CAGE,2022-08-22 16:00:00,2 A 4,Lun,0.0
MENU CAGE,2022-08-22 16:30:00,4 A 7,Lun,0.0
MENU CAGE,2022-08-22 17:00:00,4 A 7,Lun,0.0
MENU CAGE,2022-08-22 17:30:00,4 A 7,Lun,0.0
MENU CAGE,2022-08-22 18:00:00,4 A 7,Lun,0.0
MENU CAGE,2022-08-22 18:30:00,4 A 7,Lun,0.0
MENU CAGE,2022-08-22 19:00:00,4 A 7,Lun,0.0
MENU CAGE,2022-08-22 19:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 20:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 20:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 21:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 21:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 22:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 22:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 23:00:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-22 23:30:00,7 A CL,Lun,0.0
MENU CAGE,2022-08-23 00:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 00:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 01:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 01:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 02:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 02:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 03:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 03:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 04:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 04:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 05:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 05:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 06:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 06:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 07:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 07:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 08:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 08:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 09:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 09:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 10:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 10:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 11:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 11:30:00,11 A 2,Mar,0.0
MENU CAGE,2022-08-23 12:00:00,11 A 2,Mar,0.0
MENU CAGE,2022-08-23 12:30:00,11 A 2,Mar,0.0
MENU CAGE,2022-08-23 13:00:00,11 A 2,Mar,0.0
MENU CAGE,2022-08-23 13:30:00,11 A 2,Mar,0.0
MENU CAGE,2022-08-23 14:00:00,11 A 2,Mar,0.0
MENU CAGE,2022-08-23 14:30:00,2 A 4,Mar,0.0
MENU CAGE,2022-08-23 15:00:00,2 A 4,Mar,0.0
MENU CAGE,2022-08-23 15:30:00,2 A 4,Mar,0.0
MENU CAGE,2022-08-23 16:00:00,2 A 4,Mar,0.0
MENU CAGE,2022-08-23 16:30:00,4 A 7,Mar,0.0
MENU CAGE,2022-08-23 17:00:00,4 A 7,Mar,0.0
MENU CAGE,2022-08-23 17:30:00,4 A 7,Mar,0.0
MENU CAGE,2022-08-23 18:00:00,4 A 7,Mar,0.0
MENU CAGE,2022-08-23 18:30:00,4 A 7,Mar,0.0
MENU CAGE,2022-08-23 19:00:00,4 A 7,Mar,0.0
MENU CAGE,2022-08-23 19:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 20:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 20:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 21:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 21:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 22:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 22:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 23:00:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-23 23:30:00,7 A CL,Mar,0.0
MENU CAGE,2022-08-24 00:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 00:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 01:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 01:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 02:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 02:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 03:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 03:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 04:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 04:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 05:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 05:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 06:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 06:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 07:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 07:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 08:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 08:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 09:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 09:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 10:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 10:30:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 11:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 11:30:00,11 A 2,Mer,0.0
MENU CAGE,2022-08-24 12:00:00,11 A 2,Mer,21.39
MENU CAGE,2022-08-24 12:30:00,11 A 2,Mer,719.41
MENU CAGE,2022-08-24 13:00:00,11 A 2,Mer,432.61
MENU CAGE,2022-08-24 13:30:00,11 A 2,Mer,109.53
MENU CAGE,2022-08-24 14:00:00,11 A 2,Mer,180.0
MENU CAGE,2022-08-24 14:30:00,2 A 4,Mer,203.67
MENU CAGE,2022-08-24 15:00:00,2 A 4,Mer,53.23
MENU CAGE,2022-08-24 15:30:00,2 A 4,Mer,68.26
MENU CAGE,2022-08-24 16:00:00,2 A 4,Mer,126.08
MENU CAGE,2022-08-24 16:30:00,4 A 7,Mer,114.26
MENU CAGE,2022-08-24 17:00:00,4 A 7,Mer,181.47
MENU CAGE,2022-08-24 17:30:00,4 A 7,Mer,413.68
MENU CAGE,2022-08-24 18:00:00,4 A 7,Mer,696.67
MENU CAGE,2022-08-24 18:30:00,4 A 7,Mer,905.69
MENU CAGE,2022-08-24 19:00:00,4 A 7,Mer,1104.38
MENU CAGE,2022-08-24 19:30:00,7 A CL,Mer,342.73
MENU CAGE,2022-08-24 20:00:00,7 A CL,Mer,550.13
MENU CAGE,2022-08-24 20:30:00,7 A CL,Mer,380.24
MENU CAGE,2022-08-24 21:00:00,7 A CL,Mer,258.62
MENU CAGE,2022-08-24 21:30:00,7 A CL,Mer,70.25
MENU CAGE,2022-08-24 22:00:00,7 A CL,Mer,-17.5
MENU CAGE,2022-08-24 22:30:00,7 A CL,Mer,-51.0
MENU CAGE,2022-08-24 23:00:00,7 A CL,Mer,0.0
MENU CAGE,2022-08-24 23:30:00,7 A CL,Mer,-20.5
MENU CAGE,2022-08-25 00:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-25 00:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-25 01:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-25 01:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-25 02:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-25 02:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-25 03:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-25 03:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-25 04:00:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-25 04:30:00,7 A CL,Jeu,0.0
MENU CAGE,2022-08-25 05:00:00,7 A CL,Jeu,0.0
