date,vente,tache,salaire_day,jour_semaine,saison,ratio_salaire_vente
2022-02-10,9629.79,CUISINE,1355.325,3,2,14.07
2022-02-10,9629.79,SERVICE,603.0433333333333,3,2,6.26
2022-02-09,5524.67,AIDE-SERV.,506.5833333333333,2,2,9.17
2022-02-09,5524.67,CUISINE,1409.6083333333333,2,2,25.51
2022-02-09,5524.67,SERVICE,549.3975,2,2,9.94
2022-02-08,6819.03,AIDE-SERV.,438.75,1,2,6.43
2022-02-08,6819.03,CUISINE,1271.8083333333334,1,2,18.65
2022-02-08,6819.03,SERVICE,572.5941666666666,1,2,8.4
2022-02-07,3609.89,AIDE-SERV.,348.0425,0,2,9.64
2022-02-07,3609.89,CUISINE,1293.4333333333334,0,2,35.83
2022-02-07,3609.89,SERVICE,345.38666666666666,0,2,9.57
2022-02-06,6227.33,AIDE-SERV.,629.1,6,2,10.1
2022-02-06,6227.33,CUISINE,1402.3666666666666,6,2,22.52
2022-02-06,6227.33,SERVICE,509.06333333333333,6,2,8.17
2022-02-05,11053.62,AIDE-SERV.,702.185,5,2,6.35
2022-02-05,11053.62,CUISINE,1016.3,5,2,9.19
2022-02-05,11053.62,SERVICE,1154.02,5,2,10.44
2022-02-04,8608.99,AIDE-SERV.,690.5283333333333,4,2,8.02
2022-02-04,8608.99,CUISINE,973.3708333333334,4,2,11.31
2022-02-04,8608.99,SERVICE,469.8233333333333,4,2,5.46
2022-02-03,6482.46,AIDE-SERV.,447.2875,3,2,6.9
2022-02-03,6482.46,CUISINE,1143.3666666666666,3,2,17.64
2022-02-03,6482.46,SERVICE,601.9366666666667,3,2,9.29
2022-02-02,7062.6,AIDE-SERV.,649.3033333333333,2,2,9.19
2022-02-02,7062.6,CUISINE,1335.7375,2,2,18.91
2022-02-02,7062.6,SERVICE,551.2933333333333,2,2,7.81
2022-02-01,6391.06,AIDE-SERV.,529.715,1,2,8.29
2022-02-01,6391.06,CUISINE,1368.4083333333333,1,2,21.41
2022-02-01,6391.06,SERVICE,458.3933333333333,1,2,7.17
2022-01-31,5153.86,AIDE-SERV.,336.45,0,1,6.53
2022-01-31,5153.86,CUISINE,1244.9458333333334,0,1,24.16
2022-01-31,5153.86,SERVICE,465.46333333333337,0,1,9.03
2022-01-30,1773.0,AIDE-SERV.,174.325,6,1,9.83
2022-01-30,1773.0,CUISINE,725.0,6,1,40.89
2022-01-30,1773.0,SERVICE,285.36,6,1,16.09
2022-01-29,1792.25,AIDE-SERV.,426.4708333333333,5,1,23.8
2022-01-29,1792.25,CUISINE,987.1833333333333,5,1,55.08
2022-01-29,1792.25,SERVICE,498.81,5,1,27.83
2022-01-28,1957.5,AIDE-SERV.,374.98333333333335,4,1,19.16
2022-01-28,1957.5,CUISINE,1132.2833333333333,4,1,57.84
2022-01-28,1957.5,SERVICE,426.93,4,1,21.81
2022-01-27,1804.0,AIDE-SERV.,414.9625,3,1,23.0
2022-01-27,1804.0,CUISINE,1129.5791666666667,3,1,62.62
2022-01-27,1804.0,SERVICE,293.74,3,1,16.28
2022-01-26,1706.0,AIDE-SERV.,400.58333333333337,2,1,23.48
2022-01-26,1706.0,CUISINE,1110.8416666666667,2,1,65.11
2022-01-26,1706.0,SERVICE,279.9,2,1,16.41
2022-01-25,806.75,AIDE-SERV.,469.76666666666665,1,1,58.23
2022-01-25,806.75,CUISINE,1017.9666666666667,1,1,126.18
2022-01-25,806.75,SERVICE,44.27,1,1,5.49
2022-01-24,609.75,AIDE-SERV.,162.75,0,1,26.69
2022-01-24,609.75,CUISINE,674.5416666666667,0,1,110.63
2022-01-24,609.75,SERVICE,176.11333333333332,0,1,28.88
2022-01-23,968.25,CUISINE,864.7583333333333,6,1,89.31
2022-01-23,968.25,SERVICE,444.74666666666667,6,1,45.93
2022-01-22,1484.75,AIDE-SERV.,531.9583333333334,5,1,35.83
2022-01-22,1484.75,CUISINE,751.5333333333333,5,1,50.62
2022-01-22,1484.75,SERVICE,513.2333333333333,5,1,34.57
2022-01-21,1198.75,AIDE-SERV.,404.8,4,1,33.77
2022-01-21,1198.75,CUISINE,1096.5666666666666,4,1,91.48
2022-01-21,1198.75,SERVICE,414.20000000000005,4,1,34.55
2022-01-20,1561.45,AIDE-SERV.,550.75,3,1,35.27
2022-01-20,1561.45,CUISINE,1219.825,3,1,78.12
2022-01-20,1561.45,SERVICE,362.9,3,1,23.24
2022-01-18,23.25,AIDE-SERV.,326.625,1,1,1404.84
2022-01-18,23.25,CUISINE,358.5,1,1,1541.94
2022-01-18,23.25,SERVICE,333.3,1,1,1433.55
2022-01-16,1461.25,CUISINE,695.6833333333334,6,1,47.61
2022-01-16,1461.25,SERVICE,367.64666666666665,6,1,25.16
2022-01-15,1346.25,AIDE-SERV.,571.4875,5,1,42.45
2022-01-15,1346.25,CUISINE,679.4000000000001,5,1,50.47
2022-01-15,1346.25,SERVICE,354.3833333333333,5,1,26.32
2022-01-14,1600.25,AIDE-SERV.,442.275,4,1,27.64
2022-01-14,1600.25,CUISINE,727.8583333333333,4,1,45.48
2022-01-14,1600.25,SERVICE,370.67,4,1,23.16
2022-01-13,1046.25,AIDE-SERV.,467.9,3,1,44.72
2022-01-13,1046.25,CUISINE,976.1666666666666,3,1,93.3
2022-01-13,1046.25,SERVICE,308.27,3,1,29.46
2022-01-12,864.25,AIDE-SERV.,350.25,2,1,40.53
2022-01-12,864.25,CUISINE,782.3083333333334,2,1,90.52
2022-01-12,864.25,SERVICE,231.62,2,1,26.8
2022-01-11,615.75,AIDE-SERV.,458.62916666666666,1,1,74.48
2022-01-11,615.75,CUISINE,832.7166666666667,1,1,135.24
2022-01-11,615.75,SERVICE,154.14,1,1,25.03
2022-01-10,718.75,AIDE-SERV.,371.175,0,1,51.64
2022-01-10,718.75,CUISINE,779.375,0,1,108.43
2022-01-10,718.75,SERVICE,91.77000000000001,0,1,12.77
2022-01-09,717.0,AIDE-SERV.,286.6,6,1,39.97
2022-01-09,717.0,CUISINE,437.8,6,1,61.06
2022-01-09,717.0,SERVICE,302.8366666666667,6,1,42.24
2022-01-08,1139.75,AIDE-SERV.,139.53333333333333,5,1,12.24
2022-01-08,1139.75,CUISINE,648.9,5,1,56.93
2022-01-08,1139.75,SERVICE,426.80333333333334,5,1,37.45
2022-01-07,1673.75,AIDE-SERV.,434.2291666666667,4,1,25.94
2022-01-07,1673.75,CUISINE,1393.0041666666666,4,1,83.23
2022-01-07,1673.75,SERVICE,220.04333333333335,4,1,13.15
2022-01-06,947.25,AIDE-SERV.,526.9375,3,1,55.63
2022-01-06,947.25,CUISINE,1869.0333333333333,3,1,197.31
2022-01-06,947.25,SERVICE,237.07666666666668,3,1,25.03
2022-01-05,689.25,AIDE-SERV.,373.45000000000005,2,1,54.18
2022-01-05,689.25,CUISINE,1356.4541666666667,2,1,196.8
2022-01-05,689.25,SERVICE,230.00666666666666,2,1,33.37
2022-01-04,1056.5,AIDE-SERV.,459.5416666666667,1,1,43.5
2022-01-04,1056.5,CUISINE,1034.8541666666667,1,1,97.95
2022-01-04,1056.5,SERVICE,228.11666666666667,1,1,21.59
2022-01-03,607.0,AIDE-SERV.,486.5125,0,1,80.15
2022-01-03,607.0,CUISINE,1102.8666666666668,0,1,181.69
2022-01-03,607.0,SERVICE,127.5325,0,1,21.01
2021-12-31,3111.27,AIDE-SERV.,579.175,4,12,18.62
2021-12-31,3111.27,CUISINE,783.6166666666667,4,12,25.19
2021-12-31,3111.27,SERVICE,353.69666666666666,4,12,11.37
2021-12-30,10243.72,AIDE-SERV.,768.3625,3,12,7.5
2021-12-30,10243.72,CUISINE,1086.7166666666667,3,12,10.61
2021-12-30,10243.72,SERVICE,528.0666666666666,3,12,5.16
2021-12-29,9690.9,AIDE-SERV.,720.5708333333333,2,12,7.44
2021-12-29,9690.9,CUISINE,1193.3583333333333,2,12,12.31
2021-12-29,9690.9,SERVICE,491.97083333333336,2,12,5.08
2021-12-28,9758.78,AIDE-SERV.,789.1875,1,12,8.09
2021-12-28,9758.78,CUISINE,892.3666666666667,1,12,9.14
2021-12-28,9758.78,SERVICE,597.3908333333334,1,12,6.12
2021-12-27,9310.23,AIDE-SERV.,500.01666666666665,0,12,5.37
2021-12-27,9310.23,CUISINE,933.1916666666666,0,12,10.02
2021-12-27,9310.23,SERVICE,383.5908333333333,0,12,4.12
2021-12-26,7351.65,AIDE-SERV.,527.4375,6,12,7.17
2021-12-26,7351.65,CUISINE,605.85,6,12,8.24
2021-12-26,7351.65,SERVICE,297.52666666666664,6,12,4.05
2021-12-24,2054.39,AIDE-SERV.,279.8875,4,12,13.62
2021-12-24,2054.39,CUISINE,697.6166666666667,4,12,33.96
2021-12-24,2054.39,SERVICE,217.16,4,12,10.57
2021-12-23,8187.91,AIDE-SERV.,535.9375,3,12,6.55
2021-12-23,8187.91,CUISINE,879.2666666666667,3,12,10.74
2021-12-23,8187.91,SERVICE,454.09,3,12,5.55
2021-12-22,8034.81,AIDE-SERV.,591.475,2,12,7.36
2021-12-22,8034.81,CUISINE,951.9833333333333,2,12,11.85
2021-12-22,8034.81,SERVICE,522.09,2,12,6.5
2021-12-21,8512.81,AIDE-SERV.,519.0458333333333,1,12,6.1
2021-12-21,8512.81,CUISINE,941.7416666666667,1,12,11.06
2021-12-21,8512.81,SERVICE,675.4533333333334,1,12,7.93
2021-12-20,8444.87,AIDE-SERV.,553.7625,0,12,6.56
2021-12-20,8444.87,CUISINE,1127.5083333333332,0,12,13.35
2021-12-20,8444.87,SERVICE,359.65833333333336,0,12,4.26
2021-12-19,7294.26,AIDE-SERV.,280.9625,6,12,3.85
2021-12-19,7294.26,CUISINE,392.04999999999995,6,12,5.37
2021-12-19,7294.26,SERVICE,389.5,6,12,5.34
2021-12-18,73.32,AIDE-SERV.,248.89166666666665,5,12,339.46
2021-12-18,73.32,CUISINE,913.1,5,12,1245.36
2021-12-18,73.32,SERVICE,293.49333333333334,5,12,400.29
2021-12-17,17067.77,AIDE-SERV.,764.8416666666667,4,12,4.48
2021-12-17,17067.77,CUISINE,1267.2333333333333,4,12,7.42
2021-12-17,17067.77,SERVICE,1354.0233333333333,4,12,7.93
2021-12-16,18761.73,AIDE-SERV.,522.9541666666667,3,12,2.79
2021-12-16,18761.73,CUISINE,1095.625,3,12,5.84
2021-12-16,18761.73,SERVICE,649.0533333333334,3,12,3.46
2021-12-15,16051.35,AIDE-SERV.,1058.5041666666666,2,12,6.59
2021-12-15,16051.35,CUISINE,1294.1,2,12,8.06
2021-12-15,16051.35,SERVICE,698.6516666666666,2,12,4.35
2021-12-14,16123.19,AIDE-SERV.,365.0166666666667,1,12,2.26
2021-12-14,16123.19,CUISINE,789.7333333333333,1,12,4.9
2021-12-14,16123.19,SERVICE,775.3783333333333,1,12,4.81
2021-12-13,8695.38,AIDE-SERV.,313.1875,0,12,3.6
2021-12-13,8695.38,CUISINE,1506.5083333333332,0,12,17.33
2021-12-13,8695.38,SERVICE,447.30083333333334,0,12,5.14
2021-12-12,8445.12,AIDE-SERV.,457.4125,6,12,5.42
2021-12-12,8445.12,CUISINE,1266.6166666666668,6,12,15.0
2021-12-12,8445.12,SERVICE,1131.5333333333333,6,12,13.4
2021-12-11,22982.73,AIDE-SERV.,390.65000000000003,5,12,1.7
2021-12-11,22982.73,CUISINE,1027.6416666666667,5,12,4.47
2021-12-11,22982.73,SERVICE,796.0766666666667,5,12,3.46
2021-12-10,21782.19,AIDE-SERV.,990.1958333333333,4,12,4.55
2021-12-10,21782.19,CUISINE,1566.3333333333335,4,12,7.19
2021-12-10,21782.19,SERVICE,996.0533333333333,4,12,4.57
2021-12-09,22869.43,AIDE-SERV.,623.725,3,12,2.73
2021-12-09,22869.43,CUISINE,1160.2333333333333,3,12,5.07
2021-12-09,22869.43,SERVICE,1197.99,3,12,5.24
2021-12-08,17036.46,AIDE-SERV.,633.4625,2,12,3.72
2021-12-08,17036.46,CUISINE,1037.1,2,12,6.09
2021-12-08,17036.46,SERVICE,590.3349999999999,2,12,3.47
2021-12-07,13400.49,AIDE-SERV.,618.2875,1,12,4.61
2021-12-07,13400.49,CUISINE,1081.9166666666667,1,12,8.07
2021-12-07,13400.49,SERVICE,848.2291666666666,1,12,6.33
2021-12-06,7664.9,AIDE-SERV.,330.94,0,12,4.32
2021-12-06,7664.9,CUISINE,1863.7166666666667,0,12,24.31
2021-12-06,7664.9,SERVICE,403.015,0,12,5.26
2021-12-05,11199.67,AIDE-SERV.,343.425,6,12,3.07
2021-12-05,11199.67,CUISINE,1369.3249999999998,6,12,12.23
2021-12-05,11199.67,SERVICE,571.6899999999999,6,12,5.1
2021-12-04,20396.68,AIDE-SERV.,757.4833333333333,5,12,3.71
2021-12-04,20396.68,CUISINE,1396.2,5,12,6.85
2021-12-04,20396.68,SERVICE,1137.6299999999999,5,12,5.58
2021-12-03,22468.92,AIDE-SERV.,780.85,4,12,3.48
2021-12-03,22468.92,CUISINE,1075.5416666666667,4,12,4.79
2021-12-03,22468.92,SERVICE,1195.5666666666666,4,12,5.32
2021-12-02,19954.53,AIDE-SERV.,483.175,3,12,2.42
2021-12-02,19954.53,CUISINE,1042.15,3,12,5.22
2021-12-02,19954.53,SERVICE,600.97,3,12,3.01
2021-12-01,16503.29,AIDE-SERV.,950.31,2,12,5.76
2021-12-01,16503.29,CUISINE,938.4583333333334,2,12,5.69
2021-12-01,16503.29,SERVICE,662.4325,2,12,4.01
2021-11-30,12222.85,AIDE-SERV.,356.66999999999996,1,11,2.92
2021-11-30,12222.85,CUISINE,1448.9833333333333,1,11,11.85
2021-11-30,12222.85,SERVICE,739.78,1,11,6.05
2021-11-29,9020.97,AIDE-SERV.,282.455,0,11,3.13
2021-11-29,9020.97,CUISINE,1133.4666666666667,0,11,12.56
2021-11-29,9020.97,SERVICE,398.12333333333333,0,11,4.41
2021-11-28,9575.49,AIDE-SERV.,397.72499999999997,6,11,4.15
2021-11-28,9575.49,CUISINE,1350.55,6,11,14.1
2021-11-28,9575.49,SERVICE,486.99,6,11,5.09
2021-11-27,17956.02,AIDE-SERV.,673.2583333333333,5,11,3.75
2021-11-27,17956.02,CUISINE,1166.1166666666668,5,11,6.49
2021-11-27,17956.02,SERVICE,926.5799999999999,5,11,5.16
2021-11-26,20224.22,AIDE-SERV.,983.0999999999999,4,11,4.86
2021-11-26,20224.22,CUISINE,1617.4416666666666,4,11,8.0
2021-11-26,20224.22,SERVICE,931.1966666666666,4,11,4.6
2021-11-25,20414.99,AIDE-SERV.,534.8308333333333,3,11,2.62
2021-11-25,20414.99,CUISINE,1284.2916666666667,3,11,6.29
2021-11-25,20414.99,SERVICE,792.5,3,11,3.88
2021-11-24,19390.95,AIDE-SERV.,846.2666666666667,2,11,4.36
2021-11-24,19390.95,CUISINE,873.1583333333333,2,11,4.5
2021-11-24,19390.95,SERVICE,715.8358333333333,2,11,3.69
2021-11-23,13217.76,AIDE-SERV.,376.2,1,11,2.85
2021-11-23,13217.76,CUISINE,1051.675,1,11,7.96
2021-11-23,13217.76,SERVICE,914.7041666666667,1,11,6.92
2021-11-22,11041.49,AIDE-SERV.,442.5575,0,11,4.01
2021-11-22,11041.49,CUISINE,1120.2416666666668,0,11,10.15
2021-11-22,11041.49,SERVICE,463.26916666666665,0,11,4.2
2021-11-20,19450.45,AIDE-SERV.,693.5124999999999,5,11,3.57
2021-11-20,19450.45,CUISINE,1153.3833333333332,5,11,5.93
2021-11-20,19450.45,SERVICE,375.95,5,11,1.93
2021-11-19,19811.47,AIDE-SERV.,947.7,4,11,4.78
2021-11-19,19811.47,CUISINE,1035.1833333333334,4,11,5.23
2021-11-19,19811.47,SERVICE,1012.9366666666666,4,11,5.11
2021-11-18,17354.87,AIDE-SERV.,563.875,3,11,3.25
2021-11-18,17354.87,CUISINE,1174.1166666666668,3,11,6.77
2021-11-18,17354.87,SERVICE,821.9033333333333,3,11,4.74
2021-11-17,13452.37,AIDE-SERV.,627.5708333333333,2,11,4.67
2021-11-17,13452.37,CUISINE,1074.9333333333334,2,11,7.99
2021-11-17,13452.37,SERVICE,723.7833333333333,2,11,5.38
2021-11-16,11238.76,AIDE-SERV.,297.1925,1,11,2.64
2021-11-16,11238.76,CUISINE,907.025,1,11,8.07
2021-11-16,11238.76,SERVICE,820.4183333333333,1,11,7.3
2021-11-15,6532.22,AIDE-SERV.,220.3,0,11,3.37
2021-11-15,6532.22,CUISINE,822.6416666666667,0,11,12.59
2021-11-15,6532.22,SERVICE,376.68416666666667,0,11,5.77
2021-11-14,9829.09,AIDE-SERV.,200.25,6,11,2.04
2021-11-14,9829.09,CUISINE,1289.15,6,11,13.12
2021-11-14,9829.09,SERVICE,541.8866666666667,6,11,5.51
2021-11-13,15731.05,AIDE-SERV.,765.0208333333334,5,11,4.86
2021-11-13,15731.05,CUISINE,810.1416666666667,5,11,5.15
2021-11-13,15731.05,SERVICE,759.2641666666666,5,11,4.83
2021-11-12,12414.31,AIDE-SERV.,523.4933333333333,4,11,4.22
2021-11-12,12414.31,CUISINE,1517.5833333333335,4,11,12.22
2021-11-12,12414.31,SERVICE,989.93,4,11,7.97
2021-11-11,15405.94,AIDE-SERV.,867.1566666666666,3,11,5.63
2021-11-11,15405.94,CUISINE,1401.3166666666666,3,11,9.1
2021-11-11,15405.94,SERVICE,1036.5466666666666,3,11,6.73
2021-11-10,12932.66,AIDE-SERV.,477.0333333333333,2,11,3.69
2021-11-10,12932.66,CUISINE,969.2666666666667,2,11,7.49
2021-11-10,12932.66,SERVICE,547.7766666666666,2,11,4.24
2021-11-09,11158.78,AIDE-SERV.,346.45,1,11,3.1
2021-11-09,11158.78,CUISINE,1196.4666666666667,1,11,10.72
2021-11-09,11158.78,SERVICE,669.0333333333334,1,11,6.0
2021-11-08,6878.69,AIDE-SERV.,402.8525,0,11,5.86
2021-11-08,6878.69,CUISINE,1646.3583333333333,0,11,23.93
2021-11-08,6878.69,SERVICE,395.6408333333333,0,11,5.75
2021-11-07,9263.14,AIDE-SERV.,503.7666666666667,6,11,5.44
2021-11-07,9263.14,CUISINE,983.0999999999999,6,11,10.61
2021-11-07,9263.14,SERVICE,1438.5033333333333,6,11,15.53
2021-11-06,17174.49,AIDE-SERV.,647.5666666666666,5,11,3.77
2021-11-06,17174.49,CUISINE,563.925,5,11,3.28
2021-11-06,17174.49,SERVICE,186.01,5,11,1.08
2021-11-05,14569.94,AIDE-SERV.,328.76,4,11,2.26
2021-11-05,14569.94,CUISINE,2005.9916666666668,4,11,13.77
2021-11-05,14569.94,SERVICE,603.8933333333333,4,11,4.14
2021-11-04,15886.29,AIDE-SERV.,904.6075000000001,3,11,5.69
2021-11-04,15886.29,CUISINE,816.1416666666667,3,11,5.14
2021-11-04,15886.29,SERVICE,786.17,3,11,4.95
2021-11-03,14973.99,AIDE-SERV.,777.1991666666667,2,11,5.19
2021-11-03,14973.99,CUISINE,1775.4,2,11,11.86
2021-11-03,14973.99,SERVICE,621.2058333333333,2,11,4.15
2021-11-02,14167.29,AIDE-SERV.,191.77499999999998,1,11,1.35
2021-11-02,14167.29,CUISINE,945.9083333333333,1,11,6.68
2021-11-02,14167.29,SERVICE,811.8733333333333,1,11,5.73
2021-11-01,9065.85,AIDE-SERV.,282.78000000000003,0,11,3.12
2021-11-01,9065.85,CUISINE,999.9416666666667,0,11,11.03
2021-11-01,9065.85,SERVICE,624.1775,0,11,6.88
2021-10-31,7826.84,AIDE-SERV.,453.84000000000003,6,10,5.8
2021-10-31,7826.84,CUISINE,2033.9583333333333,6,10,25.99
2021-10-31,7826.84,SERVICE,386.30333333333334,6,10,4.94
2021-10-30,16396.16,AIDE-SERV.,765.45,5,10,4.67
2021-10-30,16396.16,CUISINE,984.4916666666668,5,10,6.0
2021-10-30,16396.16,SERVICE,817.4133333333333,5,10,4.99
2021-10-29,18859.19,AIDE-SERV.,363.3541666666667,4,10,1.93
2021-10-29,18859.19,CUISINE,1537.4666666666667,4,10,8.15
2021-10-29,18859.19,SERVICE,754.52,4,10,4.0
2021-10-28,15813.4,AIDE-SERV.,707.9166666666666,3,10,4.48
2021-10-28,15813.4,CUISINE,1132.9333333333334,3,10,7.16
2021-10-28,15813.4,SERVICE,769.9533333333334,3,10,4.87
2021-10-27,14949.74,AIDE-SERV.,526.825,2,10,3.52
2021-10-27,14949.74,CUISINE,661.6500000000001,2,10,4.43
2021-10-27,14949.74,SERVICE,616.4225,2,10,4.12
2021-10-26,10252.28,AIDE-SERV.,316.53499999999997,1,10,3.09
2021-10-26,10252.28,CUISINE,1070.0416666666667,1,10,10.44
2021-10-26,10252.28,SERVICE,741.2508333333333,1,10,7.23
2021-10-25,8734.47,AIDE-SERV.,252.01,0,10,2.89
2021-10-25,8734.47,CUISINE,1160.8,0,10,13.29
2021-10-25,8734.47,SERVICE,392.33333333333337,0,10,4.49
2021-10-24,8496.86,AIDE-SERV.,276.3375,6,10,3.25
2021-10-24,8496.86,CUISINE,1422.7,6,10,16.74
2021-10-24,8496.86,SERVICE,275.22333333333336,6,10,3.24
2021-10-23,14980.34,AIDE-SERV.,612.325,5,10,4.09
2021-10-23,14980.34,CUISINE,1414.3666666666666,5,10,9.44
2021-10-23,14980.34,SERVICE,1171.37,5,10,7.82
2021-10-22,19806.56,AIDE-SERV.,483.2033333333334,4,10,2.44
2021-10-22,19806.56,CUISINE,978.6916666666666,4,10,4.94
2021-10-22,19806.56,SERVICE,414.78,4,10,2.09
2021-10-21,16088.59,AIDE-SERV.,787.4166666666666,3,10,4.89
2021-10-21,16088.59,CUISINE,1063.0833333333333,3,10,6.61
2021-10-21,16088.59,SERVICE,829.8316666666667,3,10,5.16
2021-10-20,12241.22,AIDE-SERV.,448.97916666666663,2,10,3.67
2021-10-20,12241.22,CUISINE,579.6833333333334,2,10,4.74
2021-10-20,12241.22,SERVICE,518.5366666666666,2,10,4.24
2021-10-19,13174.2,AIDE-SERV.,424.95,1,10,3.23
2021-10-19,13174.2,CUISINE,1024.7916666666667,1,10,7.78
2021-10-19,13174.2,SERVICE,519.49,1,10,3.94
2021-10-18,11068.27,AIDE-SERV.,338.42,0,10,3.06
2021-10-18,11068.27,CUISINE,902.9833333333333,0,10,8.16
2021-10-18,11068.27,SERVICE,389.83750000000003,0,10,3.52
2021-10-17,5826.48,AIDE-SERV.,291.45000000000005,6,10,5.0
2021-10-17,5826.48,CUISINE,1887.0666666666666,6,10,32.39
2021-10-17,5826.48,SERVICE,439.63666666666666,6,10,7.55
2021-10-16,12409.41,AIDE-SERV.,548.5,5,10,4.42
2021-10-16,12409.41,CUISINE,1178.85,5,10,9.5
2021-10-16,12409.41,SERVICE,857.505,5,10,6.91
2021-10-15,16985.87,AIDE-SERV.,462.0958333333333,4,10,2.72
2021-10-15,16985.87,CUISINE,1330.7916666666667,4,10,7.83
2021-10-15,16985.87,SERVICE,505.87583333333333,4,10,2.98
2021-10-14,18323.17,AIDE-SERV.,1065.3500000000001,3,10,5.81
2021-10-14,18323.17,CUISINE,1063.0416666666667,3,10,5.8
2021-10-14,18323.17,SERVICE,710.6666666666666,3,10,3.88
2021-10-13,16428.72,AIDE-SERV.,677.2,2,10,4.12
2021-10-13,16428.72,CUISINE,396.375,2,10,2.41
2021-10-13,16428.72,SERVICE,316.51666666666665,2,10,1.93
2021-10-12,10081.82,AIDE-SERV.,352.68,1,10,3.5
2021-10-12,10081.82,CUISINE,1391.9916666666668,1,10,13.81
2021-10-12,10081.82,SERVICE,607.2183333333332,1,10,6.02
2021-10-11,12433.44,AIDE-SERV.,458.805,0,10,3.69
2021-10-11,12433.44,CUISINE,1673.275,0,10,13.46
2021-10-11,12433.44,SERVICE,515.4358333333333,0,10,4.15
2021-10-10,10976.23,AIDE-SERV.,335.345,6,10,3.06
2021-10-10,10976.23,CUISINE,1185.4,6,10,10.8
2021-10-10,10976.23,SERVICE,695.7666666666667,6,10,6.34
2021-10-09,15201.21,AIDE-SERV.,524.53,5,10,3.45
2021-10-09,15201.21,CUISINE,1338.2833333333333,5,10,8.8
2021-10-09,15201.21,SERVICE,751.2533333333333,5,10,4.94
2021-10-08,17669.19,AIDE-SERV.,770.2083333333334,4,10,4.36
2021-10-08,17669.19,CUISINE,899.0,4,10,5.09
2021-10-08,17669.19,SERVICE,919.3175,4,10,5.2
2021-10-07,16261.91,AIDE-SERV.,899.21,3,10,5.53
2021-10-07,16261.91,CUISINE,939.1333333333333,3,10,5.78
2021-10-07,16261.91,SERVICE,334.09333333333336,3,10,2.05
2021-10-06,11206.78,AIDE-SERV.,536.745,2,10,4.79
2021-10-06,11206.78,CUISINE,810.5833333333333,2,10,7.23
2021-10-06,11206.78,SERVICE,437.15,2,10,3.9
2021-10-05,8129.87,AIDE-SERV.,252.635,1,10,3.11
2021-10-05,8129.87,CUISINE,1272.5833333333333,1,10,15.65
2021-10-05,8129.87,SERVICE,561.6816666666666,1,10,6.91
2021-10-04,7158.07,AIDE-SERV.,319.72749999999996,0,10,4.47
2021-10-04,7158.07,CUISINE,914.6083333333333,0,10,12.78
2021-10-04,7158.07,SERVICE,329.39583333333337,0,10,4.6
2021-10-03,6001.25,AIDE-SERV.,292.1575,6,10,4.87
2021-10-03,6001.25,CUISINE,1956.8833333333332,6,10,32.61
2021-10-03,6001.25,SERVICE,607.0983333333334,6,10,10.12
2021-10-02,13683.02,AIDE-SERV.,566.5816666666667,5,10,4.14
2021-10-02,13683.02,CUISINE,1099.1083333333333,5,10,8.03
2021-10-02,13683.02,SERVICE,469.82000000000005,5,10,3.43
2021-10-01,11263.09,AIDE-SERV.,708.5825,4,10,6.29
2021-10-01,11263.09,CUISINE,1237.775,4,10,10.99
2021-10-01,11263.09,SERVICE,658.8299999999999,4,10,5.85
2021-09-30,13038.53,AIDE-SERV.,986.26,3,9,7.56
2021-09-30,13038.53,CUISINE,760.4833333333333,3,9,5.83
2021-09-30,13038.53,SERVICE,557.8991666666667,3,9,4.28
2021-09-29,10207.03,AIDE-SERV.,678.5716666666667,2,9,6.65
2021-09-29,10207.03,CUISINE,1144.0666666666666,2,9,11.21
2021-09-29,10207.03,SERVICE,569.7375,2,9,5.58
2021-09-28,11223.06,AIDE-SERV.,395.86,1,9,3.53
2021-09-28,11223.06,CUISINE,988.4666666666667,1,9,8.81
2021-09-28,11223.06,SERVICE,719.9725,1,9,6.42
2021-09-27,7404.63,AIDE-SERV.,248.4,0,9,3.35
2021-09-27,7404.63,CUISINE,2011.125,0,9,27.16
2021-09-27,7404.63,SERVICE,442.845,0,9,5.98
2021-09-26,8935.67,AIDE-SERV.,808.6725,6,9,9.05
2021-09-26,8935.67,CUISINE,1612.85,6,9,18.05
2021-09-26,8935.67,SERVICE,1286.4608333333333,6,9,14.4
2021-09-25,18268.74,AIDE-SERV.,362.75,5,9,1.99
2021-09-25,18268.74,CUISINE,1818.8583333333333,5,9,9.96
2021-09-25,18268.74,SERVICE,571.9833333333333,5,9,3.13
2021-09-24,16686.18,AIDE-SERV.,925.7408333333334,4,9,5.55
2021-09-24,16686.18,CUISINE,1447.8,4,9,8.68
2021-09-24,16686.18,SERVICE,516.88,4,9,3.1
2021-09-23,15022.05,AIDE-SERV.,728.3866666666668,3,9,4.85
2021-09-23,15022.05,CUISINE,1515.8,3,9,10.09
2021-09-23,15022.05,SERVICE,745.33,3,9,4.96
2021-09-22,12647.8,AIDE-SERV.,667.6916666666667,2,9,5.28
2021-09-22,12647.8,CUISINE,1208.9833333333333,2,9,9.56
2021-09-22,12647.8,SERVICE,452.8433333333333,2,9,3.58
2021-09-21,10251.93,AIDE-SERV.,230.7,1,9,2.25
2021-09-21,10251.93,CUISINE,1522.4083333333333,1,9,14.85
2021-09-21,10251.93,SERVICE,833.1783333333333,1,9,8.13
2021-09-20,10179.1,AIDE-SERV.,244.2,0,9,2.4
2021-09-20,10179.1,CUISINE,1914.15,0,9,18.8
